date,pincode,district,state,center_type,footfall
2025-02-26,530001,Visakhapatnam,Andhra Pradesh,Urban,159
2025-02-27,530001,Visakhapatnam,Andhra Pradesh,Urban,72
2025-02-28,530001,Visakhapatnam,Andhra Pradesh,Urban,103
2025-03-01,530001,Visakhapatnam,Andhra Pradesh,Urban,70
2025-03-02,530001,Visakhapatnam,Andhra Pradesh,Urban,85
2025-03-03,530001,Visakhapatnam,Andhra Pradesh,Urban,168
2025-03-04,530001,Visakhapatnam,Andhra Pradesh,Urban,150
2025-03-05,530001,Visakhapatnam,Andhra Pradesh,Urban,153
2025-03-06,530001,Visakhapatnam,Andhra Pradesh,Urban,129
2025-03-07,530001,Visakhapatnam,Andhra Pradesh,Urban,140
2025-03-08,530001,Visakhapatnam,Andhra Pradesh,Urban,102
2025-03-09,530001,Visakhapatnam,Andhra Pradesh,Urban,82
2025-03-10,530001,Visakhapatnam,Andhra Pradesh,Urban,143
2025-03-11,530001,Visakhapatnam,Andhra Pradesh,Urban,206
2025-03-12,530001,Visakhapatnam,Andhra Pradesh,Urban,172
2025-03-13,530001,Visakhapatnam,Andhra Pradesh,Urban,164
2025-03-14,530001,Visakhapatnam,Andhra Pradesh,Urban,10
2025-03-15,530001,Visakhapatnam,Andhra Pradesh,Urban,122
2025-03-16,530001,Visakhapatnam,Andhra Pradesh,Urban,48
2025-03-17,530001,Visakhapatnam,Andhra Pradesh,Urban,227
2025-03-18,530001,Visakhapatnam,Andhra Pradesh,Urban,147
2025-03-19,530001,Visakhapatnam,Andhra Pradesh,Urban,96
2025-03-20,530001,Visakhapatnam,Andhra Pradesh,Urban,171
2025-03-21,530001,Visakhapatnam,Andhra Pradesh,Urban,151
2025-03-22,530001,Visakhapatnam,Andhra Pradesh,Urban,94
2025-03-23,530001,Visakhapatnam,Andhra Pradesh,Urban,71
2025-03-24,530001,Visakhapatnam,Andhra Pradesh,Urban,148
2025-03-25,530001,Visakhapatnam,Andhra Pradesh,Urban,109
2025-03-26,530001,Visakhapatnam,Andhra Pradesh,Urban,161
2025-03-27,530001,Visakhapatnam,Andhra Pradesh,Urban,91
2025-03-28,530001,Visakhapatnam,Andhra Pradesh,Urban,99
2025-03-29,530001,Visakhapatnam,Andhra Pradesh,Urban,116
2025-03-30,530001,Visakhapatnam,Andhra Pradesh,Urban,59
2025-03-31,530001,Visakhapatnam,Andhra Pradesh,Urban,12
2025-04-01,530001,Visakhapatnam,Andhra Pradesh,Urban,315
2025-04-02,530001,Visakhapatnam,Andhra Pradesh,Urban,162
2025-04-03,530001,Visakhapatnam,Andhra Pradesh,Urban,147
2025-04-04,530001,Visakhapatnam,Andhra Pradesh,Urban,194
2025-04-05,530001,Visakhapatnam,Andhra Pradesh,Urban,138
2025-04-06,530001,Visakhapatnam,Andhra Pradesh,Urban,86
2025-04-07,530001,Visakhapatnam,Andhra Pradesh,Urban,284
2025-04-08,530001,Visakhapatnam,Andhra Pradesh,Urban,181
2025-04-09,530001,Visakhapatnam,Andhra Pradesh,Urban,209
2025-04-10,530001,Visakhapatnam,Andhra Pradesh,Urban,16
2025-04-11,530001,Visakhapatnam,Andhra Pradesh,Urban,221
2025-04-12,530001,Visakhapatnam,Andhra Pradesh,Urban,150
2025-04-13,530001,Visakhapatnam,Andhra Pradesh,Urban,92
2025-04-14,530001,Visakhapatnam,Andhra Pradesh,Urban,49
2025-04-15,530001,Visakhapatnam,Andhra Pradesh,Urban,334
2025-04-16,530001,Visakhapatnam,Andhra Pradesh,Urban,170
2025-04-17,530001,Visakhapatnam,Andhra Pradesh,Urban,152
2025-04-18,530001,Visakhapatnam,Andhra Pradesh,Urban,184
2025-04-19,530001,Visakhapatnam,Andhra Pradesh,Urban,83
2025-04-20,530001,Visakhapatnam,Andhra Pradesh,Urban,77
2025-04-21,530001,Visakhapatnam,Andhra Pradesh,Urban,225
2025-04-22,530001,Visakhapatnam,Andhra Pradesh,Urban,200
2025-04-23,530001,Visakhapatnam,Andhra Pradesh,Urban,151
2025-04-24,530001,Visakhapatnam,Andhra Pradesh,Urban,189
2025-04-25,530001,Visakhapatnam,Andhra Pradesh,Urban,177
2025-04-26,530001,Visakhapatnam,Andhra Pradesh,Urban,91
2025-04-27,530001,Visakhapatnam,Andhra Pradesh,Urban,89
2025-04-28,530001,Visakhapatnam,Andhra Pradesh,Urban,159
2025-04-29,530001,Visakhapatnam,Andhra Pradesh,Urban,141
2025-04-30,530001,Visakhapatnam,Andhra Pradesh,Urban,136
2025-05-01,530001,Visakhapatnam,Andhra Pradesh,Urban,48
2025-05-02,530001,Visakhapatnam,Andhra Pradesh,Urban,178
2025-05-03,530001,Visakhapatnam,Andhra Pradesh,Urban,99
2025-05-04,530001,Visakhapatnam,Andhra Pradesh,Urban,62
2025-05-05,530001,Visakhapatnam,Andhra Pradesh,Urban,218
2025-05-06,530001,Visakhapatnam,Andhra Pradesh,Urban,152
2025-05-07,530001,Visakhapatnam,Andhra Pradesh,Urban,210
2025-05-08,530001,Visakhapatnam,Andhra Pradesh,Urban,137
2025-05-09,530001,Visakhapatnam,Andhra Pradesh,Urban,165
2025-05-10,530001,Visakhapatnam,Andhra Pradesh,Urban,119
2025-05-11,530001,Visakhapatnam,Andhra Pradesh,Urban,73
2025-05-12,530001,Visakhapatnam,Andhra Pradesh,Urban,201
2025-05-13,530001,Visakhapatnam,Andhra Pradesh,Urban,178
2025-05-14,530001,Visakhapatnam,Andhra Pradesh,Urban,166
2025-05-15,530001,Visakhapatnam,Andhra Pradesh,Urban,174
2025-05-16,530001,Visakhapatnam,Andhra Pradesh,Urban,177
2025-05-17,530001,Visakhapatnam,Andhra Pradesh,Urban,124
2025-05-18,530001,Visakhapatnam,Andhra Pradesh,Urban,52
2025-05-19,530001,Visakhapatnam,Andhra Pradesh,Urban,170
2025-05-20,530001,Visakhapatnam,Andhra Pradesh,Urban,136
2025-05-21,530001,Visakhapatnam,Andhra Pradesh,Urban,143
2025-05-22,530001,Visakhapatnam,Andhra Pradesh,Urban,101
2025-05-23,530001,Visakhapatnam,Andhra Pradesh,Urban,191
2025-05-24,530001,Visakhapatnam,Andhra Pradesh,Urban,93
2025-05-25,530001,Visakhapatnam,Andhra Pradesh,Urban,66
2025-05-26,530001,Visakhapatnam,Andhra Pradesh,Urban,163
2025-05-27,530001,Visakhapatnam,Andhra Pradesh,Urban,184
2025-05-28,530001,Visakhapatnam,Andhra Pradesh,Urban,168
2025-05-29,530001,Visakhapatnam,Andhra Pradesh,Urban,200
2025-05-30,530001,Visakhapatnam,Andhra Pradesh,Urban,135
2025-05-31,530001,Visakhapatnam,Andhra Pradesh,Urban,91
2025-06-01,530001,Visakhapatnam,Andhra Pradesh,Urban,69
2025-06-02,530001,Visakhapatnam,Andhra Pradesh,Urban,213
2025-06-03,530001,Visakhapatnam,Andhra Pradesh,Urban,216
2025-06-04,530001,Visakhapatnam,Andhra Pradesh,Urban,218
2025-06-05,530001,Visakhapatnam,Andhra Pradesh,Urban,195
2025-06-06,530001,Visakhapatnam,Andhra Pradesh,Urban,179
2025-06-07,530001,Visakhapatnam,Andhra Pradesh,Urban,127
2025-06-08,530001,Visakhapatnam,Andhra Pradesh,Urban,113
2025-06-09,530001,Visakhapatnam,Andhra Pradesh,Urban,213
2025-06-10,530001,Visakhapatnam,Andhra Pradesh,Urban,196
2025-06-11,530001,Visakhapatnam,Andhra Pradesh,Urban,122
2025-06-12,530001,Visakhapatnam,Andhra Pradesh,Urban,208
2025-06-13,530001,Visakhapatnam,Andhra Pradesh,Urban,162
2025-06-14,530001,Visakhapatnam,Andhra Pradesh,Urban,145
2025-06-15,530001,Visakhapatnam,Andhra Pradesh,Urban,84
2025-06-16,530001,Visakhapatnam,Andhra Pradesh,Urban,219
2025-06-17,530001,Visakhapatnam,Andhra Pradesh,Urban,225
2025-06-18,530001,Visakhapatnam,Andhra Pradesh,Urban,183
2025-06-19,530001,Visakhapatnam,Andhra Pradesh,Urban,253
2025-06-20,530001,Visakhapatnam,Andhra Pradesh,Urban,199
2025-06-21,530001,Visakhapatnam,Andhra Pradesh,Urban,101
2025-06-22,530001,Visakhapatnam,Andhra Pradesh,Urban,116
2025-06-23,530001,Visakhapatnam,Andhra Pradesh,Urban,276
2025-06-24,530001,Visakhapatnam,Andhra Pradesh,Urban,202
2025-06-25,530001,Visakhapatnam,Andhra Pradesh,Urban,169
2025-06-26,530001,Visakhapatnam,Andhra Pradesh,Urban,173
2025-06-27,530001,Visakhapatnam,Andhra Pradesh,Urban,184
2025-06-28,530001,Visakhapatnam,Andhra Pradesh,Urban,142
2025-06-29,530001,Visakhapatnam,Andhra Pradesh,Urban,97
2025-06-30,530001,Visakhapatnam,Andhra Pradesh,Urban,308
2025-07-01,530001,Visakhapatnam,Andhra Pradesh,Urban,274
2025-07-02,530001,Visakhapatnam,Andhra Pradesh,Urban,220
2025-07-03,530001,Visakhapatnam,Andhra Pradesh,Urban,234
2025-07-04,530001,Visakhapatnam,Andhra Pradesh,Urban,217
2025-07-05,530001,Visakhapatnam,Andhra Pradesh,Urban,135
2025-07-06,530001,Visakhapatnam,Andhra Pradesh,Urban,116
2025-07-07,530001,Visakhapatnam,Andhra Pradesh,Urban,256
2025-07-08,530001,Visakhapatnam,Andhra Pradesh,Urban,265
2025-07-09,530001,Visakhapatnam,Andhra Pradesh,Urban,210
2025-07-10,530001,Visakhapatnam,Andhra Pradesh,Urban,245
2025-07-11,530001,Visakhapatnam,Andhra Pradesh,Urban,201
2025-07-12,530001,Visakhapatnam,Andhra Pradesh,Urban,145
2025-07-13,530001,Visakhapatnam,Andhra Pradesh,Urban,79
2025-07-14,530001,Visakhapatnam,Andhra Pradesh,Urban,279
2025-07-15,530001,Visakhapatnam,Andhra Pradesh,Urban,213
2025-07-16,530001,Visakhapatnam,Andhra Pradesh,Urban,171
2025-07-17,530001,Visakhapatnam,Andhra Pradesh,Urban,200
2025-07-18,530001,Visakhapatnam,Andhra Pradesh,Urban,239
2025-07-19,530001,Visakhapatnam,Andhra Pradesh,Urban,115
2025-07-20,530001,Visakhapatnam,Andhra Pradesh,Urban,119
2025-07-21,530001,Visakhapatnam,Andhra Pradesh,Urban,262
2025-07-22,530001,Visakhapatnam,Andhra Pradesh,Urban,232
2025-07-23,530001,Visakhapatnam,Andhra Pradesh,Urban,170
2025-07-24,530001,Visakhapatnam,Andhra Pradesh,Urban,225
2025-07-25,530001,Visakhapatnam,Andhra Pradesh,Urban,179
2025-07-26,530001,Visakhapatnam,Andhra Pradesh,Urban,81
2025-07-27,530001,Visakhapatnam,Andhra Pradesh,Urban,88
2025-07-28,530001,Visakhapatnam,Andhra Pradesh,Urban,175
2025-07-29,530001,Visakhapatnam,Andhra Pradesh,Urban,260
2025-07-30,530001,Visakhapatnam,Andhra Pradesh,Urban,235
2025-07-31,530001,Visakhapatnam,Andhra Pradesh,Urban,215
2025-08-01,530001,Visakhapatnam,Andhra Pradesh,Urban,136
2025-08-02,530001,Visakhapatnam,Andhra Pradesh,Urban,130
2025-08-03,530001,Visakhapatnam,Andhra Pradesh,Urban,75
2025-08-04,530001,Visakhapatnam,Andhra Pradesh,Urban,213
2025-08-05,530001,Visakhapatnam,Andhra Pradesh,Urban,196
2025-08-06,530001,Visakhapatnam,Andhra Pradesh,Urban,159
2025-08-07,530001,Visakhapatnam,Andhra Pradesh,Urban,159
2025-08-08,530001,Visakhapatnam,Andhra Pradesh,Urban,131
2025-08-09,530001,Visakhapatnam,Andhra Pradesh,Urban,55
2025-08-10,530001,Visakhapatnam,Andhra Pradesh,Urban,64
2025-08-11,530001,Visakhapatnam,Andhra Pradesh,Urban,172
2025-08-12,530001,Visakhapatnam,Andhra Pradesh,Urban,156
2025-08-13,530001,Visakhapatnam,Andhra Pradesh,Urban,172
2025-08-14,530001,Visakhapatnam,Andhra Pradesh,Urban,146
2025-08-15,530001,Visakhapatnam,Andhra Pradesh,Urban,1
2025-08-16,530001,Visakhapatnam,Andhra Pradesh,Urban,175
2025-08-17,530001,Visakhapatnam,Andhra Pradesh,Urban,83
2025-08-18,530001,Visakhapatnam,Andhra Pradesh,Urban,193
2025-08-19,530001,Visakhapatnam,Andhra Pradesh,Urban,208
2025-08-20,530001,Visakhapatnam,Andhra Pradesh,Urban,87
2025-08-21,530001,Visakhapatnam,Andhra Pradesh,Urban,177
2025-08-22,530001,Visakhapatnam,Andhra Pradesh,Urban,119
2025-08-23,530001,Visakhapatnam,Andhra Pradesh,Urban,80
2025-08-24,530001,Visakhapatnam,Andhra Pradesh,Urban,65
2025-08-25,530001,Visakhapatnam,Andhra Pradesh,Urban,133
2025-08-26,530001,Visakhapatnam,Andhra Pradesh,Urban,184
2025-08-27,530001,Visakhapatnam,Andhra Pradesh,Urban,23
2025-08-28,530001,Visakhapatnam,Andhra Pradesh,Urban,104
2025-08-29,530001,Visakhapatnam,Andhra Pradesh,Urban,126
2025-08-30,530001,Visakhapatnam,Andhra Pradesh,Urban,155
2025-08-31,530001,Visakhapatnam,Andhra Pradesh,Urban,105
2025-09-01,530001,Visakhapatnam,Andhra Pradesh,Urban,171
2025-09-02,530001,Visakhapatnam,Andhra Pradesh,Urban,234
2025-09-03,530001,Visakhapatnam,Andhra Pradesh,Urban,151
2025-09-04,530001,Visakhapatnam,Andhra Pradesh,Urban,131
2025-09-05,530001,Visakhapatnam,Andhra Pradesh,Urban,183
2025-09-06,530001,Visakhapatnam,Andhra Pradesh,Urban,97
2025-09-07,530001,Visakhapatnam,Andhra Pradesh,Urban,79
2025-09-08,530001,Visakhapatnam,Andhra Pradesh,Urban,171
2025-09-09,530001,Visakhapatnam,Andhra Pradesh,Urban,185
2025-09-10,530001,Visakhapatnam,Andhra Pradesh,Urban,116
2025-09-11,530001,Visakhapatnam,Andhra Pradesh,Urban,144
2025-09-12,530001,Visakhapatnam,Andhra Pradesh,Urban,131
2025-09-13,530001,Visakhapatnam,Andhra Pradesh,Urban,94
2025-09-14,530001,Visakhapatnam,Andhra Pradesh,Urban,80
2025-09-15,530001,Visakhapatnam,Andhra Pradesh,Urban,163
2025-09-16,530001,Visakhapatnam,Andhra Pradesh,Urban,179
2025-09-17,530001,Visakhapatnam,Andhra Pradesh,Urban,156
2025-09-18,530001,Visakhapatnam,Andhra Pradesh,Urban,144
2025-09-19,530001,Visakhapatnam,Andhra Pradesh,Urban,148
2025-09-20,530001,Visakhapatnam,Andhra Pradesh,Urban,67
2025-09-21,530001,Visakhapatnam,Andhra Pradesh,Urban,42
2025-09-22,530001,Visakhapatnam,Andhra Pradesh,Urban,160
2025-09-23,530001,Visakhapatnam,Andhra Pradesh,Urban,147
2025-09-24,530001,Visakhapatnam,Andhra Pradesh,Urban,146
2025-09-25,530001,Visakhapatnam,Andhra Pradesh,Urban,139
2025-09-26,530001,Visakhapatnam,Andhra Pradesh,Urban,122
2025-09-27,530001,Visakhapatnam,Andhra Pradesh,Urban,128
2025-09-28,530001,Visakhapatnam,Andhra Pradesh,Urban,83
2025-09-29,530001,Visakhapatnam,Andhra Pradesh,Urban,153
2025-09-30,530001,Visakhapatnam,Andhra Pradesh,Urban,156
2025-10-01,530001,Visakhapatnam,Andhra Pradesh,Urban,200
2025-10-02,530001,Visakhapatnam,Andhra Pradesh,Urban,19
2025-10-03,530001,Visakhapatnam,Andhra Pradesh,Urban,236
2025-10-04,530001,Visakhapatnam,Andhra Pradesh,Urban,147
2025-10-05,530001,Visakhapatnam,Andhra Pradesh,Urban,82
2025-10-06,530001,Visakhapatnam,Andhra Pradesh,Urban,202
2025-10-07,530001,Visakhapatnam,Andhra Pradesh,Urban,188
2025-10-08,530001,Visakhapatnam,Andhra Pradesh,Urban,146
2025-10-09,530001,Visakhapatnam,Andhra Pradesh,Urban,153
2025-10-10,530001,Visakhapatnam,Andhra Pradesh,Urban,195
2025-10-11,530001,Visakhapatnam,Andhra Pradesh,Urban,138
2025-10-12,530001,Visakhapatnam,Andhra Pradesh,Urban,76
2025-10-13,530001,Visakhapatnam,Andhra Pradesh,Urban,177
2025-10-14,530001,Visakhapatnam,Andhra Pradesh,Urban,217
2025-10-15,530001,Visakhapatnam,Andhra Pradesh,Urban,207
2025-10-16,530001,Visakhapatnam,Andhra Pradesh,Urban,142
2025-10-17,530001,Visakhapatnam,Andhra Pradesh,Urban,186
2025-10-18,530001,Visakhapatnam,Andhra Pradesh,Urban,108
2025-10-19,530001,Visakhapatnam,Andhra Pradesh,Urban,77
2025-10-20,530001,Visakhapatnam,Andhra Pradesh,Urban,169
2025-10-21,530001,Visakhapatnam,Andhra Pradesh,Urban,186
2025-10-22,530001,Visakhapatnam,Andhra Pradesh,Urban,139
2025-10-23,530001,Visakhapatnam,Andhra Pradesh,Urban,170
2025-10-24,530001,Visakhapatnam,Andhra Pradesh,Urban,30
2025-10-25,530001,Visakhapatnam,Andhra Pradesh,Urban,189
2025-10-26,530001,Visakhapatnam,Andhra Pradesh,Urban,82
2025-10-27,530001,Visakhapatnam,Andhra Pradesh,Urban,160
2025-10-28,530001,Visakhapatnam,Andhra Pradesh,Urban,182
2025-10-29,530001,Visakhapatnam,Andhra Pradesh,Urban,187
2025-10-30,530001,Visakhapatnam,Andhra Pradesh,Urban,136
2025-10-31,530001,Visakhapatnam,Andhra Pradesh,Urban,158
2025-11-01,530001,Visakhapatnam,Andhra Pradesh,Urban,29
2025-11-02,530001,Visakhapatnam,Andhra Pradesh,Urban,197
2025-11-03,530001,Visakhapatnam,Andhra Pradesh,Urban,258
2025-11-04,530001,Visakhapatnam,Andhra Pradesh,Urban,235
2025-11-05,530001,Visakhapatnam,Andhra Pradesh,Urban,231
2025-11-06,530001,Visakhapatnam,Andhra Pradesh,Urban,232
2025-11-07,530001,Visakhapatnam,Andhra Pradesh,Urban,192
2025-11-08,530001,Visakhapatnam,Andhra Pradesh,Urban,153
2025-11-09,530001,Visakhapatnam,Andhra Pradesh,Urban,83
2025-11-10,530001,Visakhapatnam,Andhra Pradesh,Urban,242
2025-11-11,530001,Visakhapatnam,Andhra Pradesh,Urban,171
2025-11-12,530001,Visakhapatnam,Andhra Pradesh,Urban,207
2025-11-13,530001,Visakhapatnam,Andhra Pradesh,Urban,237
2025-11-14,530001,Visakhapatnam,Andhra Pradesh,Urban,197
2025-11-15,530001,Visakhapatnam,Andhra Pradesh,Urban,89
2025-11-16,530001,Visakhapatnam,Andhra Pradesh,Urban,109
2025-11-17,530001,Visakhapatnam,Andhra Pradesh,Urban,242
2025-11-18,530001,Visakhapatnam,Andhra Pradesh,Urban,293
2025-11-19,530001,Visakhapatnam,Andhra Pradesh,Urban,230
2025-11-20,530001,Visakhapatnam,Andhra Pradesh,Urban,177
2025-11-21,530001,Visakhapatnam,Andhra Pradesh,Urban,185
2025-11-22,530001,Visakhapatnam,Andhra Pradesh,Urban,85
2025-11-23,530001,Visakhapatnam,Andhra Pradesh,Urban,118
2025-11-24,530001,Visakhapatnam,Andhra Pradesh,Urban,197
2025-11-25,530001,Visakhapatnam,Andhra Pradesh,Urban,126
2025-11-26,530001,Visakhapatnam,Andhra Pradesh,Urban,227
2025-11-27,530001,Visakhapatnam,Andhra Pradesh,Urban,257
2025-11-28,530001,Visakhapatnam,Andhra Pradesh,Urban,177
2025-11-29,530001,Visakhapatnam,Andhra Pradesh,Urban,123
2025-11-30,530001,Visakhapatnam,Andhra Pradesh,Urban,116
2025-12-01,530001,Visakhapatnam,Andhra Pradesh,Urban,237
2025-12-02,530001,Visakhapatnam,Andhra Pradesh,Urban,200
2025-12-03,530001,Visakhapatnam,Andhra Pradesh,Urban,184
2025-12-04,530001,Visakhapatnam,Andhra Pradesh,Urban,114
2025-12-05,530001,Visakhapatnam,Andhra Pradesh,Urban,155
2025-12-06,530001,Visakhapatnam,Andhra Pradesh,Urban,128
2025-12-07,530001,Visakhapatnam,Andhra Pradesh,Urban,46
2025-12-08,530001,Visakhapatnam,Andhra Pradesh,Urban,180
2025-12-09,530001,Visakhapatnam,Andhra Pradesh,Urban,193
2025-12-10,530001,Visakhapatnam,Andhra Pradesh,Urban,158
2025-12-11,530001,Visakhapatnam,Andhra Pradesh,Urban,180
2025-12-12,530001,Visakhapatnam,Andhra Pradesh,Urban,159
2025-12-13,530001,Visakhapatnam,Andhra Pradesh,Urban,143
2025-12-14,530001,Visakhapatnam,Andhra Pradesh,Urban,83
2025-12-15,530001,Visakhapatnam,Andhra Pradesh,Urban,214
2025-12-16,530001,Visakhapatnam,Andhra Pradesh,Urban,192
2025-12-17,530001,Visakhapatnam,Andhra Pradesh,Urban,141
2025-12-18,530001,Visakhapatnam,Andhra Pradesh,Urban,173
2025-12-19,530001,Visakhapatnam,Andhra Pradesh,Urban,161
2025-12-20,530001,Visakhapatnam,Andhra Pradesh,Urban,100
2025-12-21,530001,Visakhapatnam,Andhra Pradesh,Urban,108
2025-12-22,530001,Visakhapatnam,Andhra Pradesh,Urban,127
2025-12-23,530001,Visakhapatnam,Andhra Pradesh,Urban,181
2025-12-24,530001,Visakhapatnam,Andhra Pradesh,Urban,114
2025-12-25,530001,Visakhapatnam,Andhra Pradesh,Urban,47
2025-12-26,530001,Visakhapatnam,Andhra Pradesh,Urban,188
2025-12-27,530001,Visakhapatnam,Andhra Pradesh,Urban,109
2025-12-28,530001,Visakhapatnam,Andhra Pradesh,Urban,74
2025-12-29,530001,Visakhapatnam,Andhra Pradesh,Urban,123
2025-12-30,530001,Visakhapatnam,Andhra Pradesh,Urban,211
2025-12-31,530001,Visakhapatnam,Andhra Pradesh,Urban,169
2026-01-01,530001,Visakhapatnam,Andhra Pradesh,Urban,122
2026-01-02,530001,Visakhapatnam,Andhra Pradesh,Urban,141
2026-01-03,530001,Visakhapatnam,Andhra Pradesh,Urban,99
2026-01-04,530001,Visakhapatnam,Andhra Pradesh,Urban,58
2026-01-05,530001,Visakhapatnam,Andhra Pradesh,Urban,145
2026-01-06,530001,Visakhapatnam,Andhra Pradesh,Urban,195
2026-01-07,530001,Visakhapatnam,Andhra Pradesh,Urban,128
2026-01-08,530001,Visakhapatnam,Andhra Pradesh,Urban,125
2026-01-09,530001,Visakhapatnam,Andhra Pradesh,Urban,145
2026-01-10,530001,Visakhapatnam,Andhra Pradesh,Urban,105
2026-01-11,530001,Visakhapatnam,Andhra Pradesh,Urban,68
2026-01-12,530001,Visakhapatnam,Andhra Pradesh,Urban,159
2026-01-13,530001,Visakhapatnam,Andhra Pradesh,Urban,181
2026-01-14,530001,Visakhapatnam,Andhra Pradesh,Urban,170
2026-01-15,530001,Visakhapatnam,Andhra Pradesh,Urban,161
2026-01-16,530001,Visakhapatnam,Andhra Pradesh,Urban,125
2026-01-17,530001,Visakhapatnam,Andhra Pradesh,Urban,113
2026-01-18,530001,Visakhapatnam,Andhra Pradesh,Urban,68
2026-01-19,530001,Visakhapatnam,Andhra Pradesh,Urban,174
2026-01-20,530001,Visakhapatnam,Andhra Pradesh,Urban,125
2026-01-21,530001,Visakhapatnam,Andhra Pradesh,Urban,162
2026-01-22,530001,Visakhapatnam,Andhra Pradesh,Urban,134
2026-01-23,530001,Visakhapatnam,Andhra Pradesh,Urban,143
2026-01-24,530001,Visakhapatnam,Andhra Pradesh,Urban,79
2026-01-25,530001,Visakhapatnam,Andhra Pradesh,Urban,44
2026-01-26,530001,Visakhapatnam,Andhra Pradesh,Urban,38
2026-01-27,530001,Visakhapatnam,Andhra Pradesh,Urban,242
2026-01-28,530001,Visakhapatnam,Andhra Pradesh,Urban,154
2026-01-29,530001,Visakhapatnam,Andhra Pradesh,Urban,186
2026-01-30,530001,Visakhapatnam,Andhra Pradesh,Urban,119
2026-01-31,530001,Visakhapatnam,Andhra Pradesh,Urban,113
2025-01-01,784001,Sonitpur,Assam,Semi-Urban,135
2025-01-02,784001,Sonitpur,Assam,Semi-Urban,124
2025-01-03,784001,Sonitpur,Assam,Semi-Urban,86
2025-01-04,784001,Sonitpur,Assam,Semi-Urban,82
2025-01-05,784001,Sonitpur,Assam,Semi-Urban,50
2025-01-06,784001,Sonitpur,Assam,Semi-Urban,143
2025-01-07,784001,Sonitpur,Assam,Semi-Urban,116
2025-01-08,784001,Sonitpur,Assam,Semi-Urban,103
2025-01-09,784001,Sonitpur,Assam,Semi-Urban,55
2025-01-10,784001,Sonitpur,Assam,Semi-Urban,119
2025-01-11,784001,Sonitpur,Assam,Semi-Urban,62
2025-01-12,784001,Sonitpur,Assam,Semi-Urban,53
2025-01-13,784001,Sonitpur,Assam,Semi-Urban,92
2025-01-14,784001,Sonitpur,Assam,Semi-Urban,104
2025-01-15,784001,Sonitpur,Assam,Semi-Urban,77
2025-01-16,784001,Sonitpur,Assam,Semi-Urban,107
2025-01-17,784001,Sonitpur,Assam,Semi-Urban,97
2025-01-18,784001,Sonitpur,Assam,Semi-Urban,43
2025-01-19,784001,Sonitpur,Assam,Semi-Urban,36
2025-01-20,784001,Sonitpur,Assam,Semi-Urban,118
2025-01-21,784001,Sonitpur,Assam,Semi-Urban,91
2025-01-22,784001,Sonitpur,Assam,Semi-Urban,142
2025-01-23,784001,Sonitpur,Assam,Semi-Urban,87
2025-01-24,784001,Sonitpur,Assam,Semi-Urban,98
2025-01-25,784001,Sonitpur,Assam,Semi-Urban,51
2025-01-26,784001,Sonitpur,Assam,Semi-Urban,5
2025-01-27,784001,Sonitpur,Assam,Semi-Urban,127
2025-01-28,784001,Sonitpur,Assam,Semi-Urban,95
2025-01-29,784001,Sonitpur,Assam,Semi-Urban,91
2025-01-30,784001,Sonitpur,Assam,Semi-Urban,108
2025-01-31,784001,Sonitpur,Assam,Semi-Urban,109
2025-02-01,784001,Sonitpur,Assam,Semi-Urban,83
2025-02-02,784001,Sonitpur,Assam,Semi-Urban,34
2025-02-03,784001,Sonitpur,Assam,Semi-Urban,154
2025-02-04,784001,Sonitpur,Assam,Semi-Urban,52
2025-02-05,784001,Sonitpur,Assam,Semi-Urban,87
2025-02-06,784001,Sonitpur,Assam,Semi-Urban,118
2025-02-07,784001,Sonitpur,Assam,Semi-Urban,98
2025-02-08,784001,Sonitpur,Assam,Semi-Urban,38
2025-02-09,784001,Sonitpur,Assam,Semi-Urban,44
2025-02-10,784001,Sonitpur,Assam,Semi-Urban,101
2025-02-11,784001,Sonitpur,Assam,Semi-Urban,91
2025-02-12,784001,Sonitpur,Assam,Semi-Urban,129
2025-02-13,784001,Sonitpur,Assam,Semi-Urban,101
2025-02-14,784001,Sonitpur,Assam,Semi-Urban,65
2025-02-15,784001,Sonitpur,Assam,Semi-Urban,39
2025-02-16,784001,Sonitpur,Assam,Semi-Urban,46
2025-02-17,784001,Sonitpur,Assam,Semi-Urban,137
2025-02-18,784001,Sonitpur,Assam,Semi-Urban,114
2025-02-19,784001,Sonitpur,Assam,Semi-Urban,98
2025-02-20,784001,Sonitpur,Assam,Semi-Urban,93
2025-02-21,784001,Sonitpur,Assam,Semi-Urban,69
2025-02-22,784001,Sonitpur,Assam,Semi-Urban,64
2025-02-23,784001,Sonitpur,Assam,Semi-Urban,24
2025-02-24,784001,Sonitpur,Assam,Semi-Urban,88
2025-02-25,784001,Sonitpur,Assam,Semi-Urban,81
2025-02-26,784001,Sonitpur,Assam,Semi-Urban,105
2025-02-27,784001,Sonitpur,Assam,Semi-Urban,69
2025-02-28,784001,Sonitpur,Assam,Semi-Urban,121
2025-03-01,784001,Sonitpur,Assam,Semi-Urban,90
2025-03-02,784001,Sonitpur,Assam,Semi-Urban,62
2025-03-03,784001,Sonitpur,Assam,Semi-Urban,145
2025-03-04,784001,Sonitpur,Assam,Semi-Urban,117
2025-03-05,784001,Sonitpur,Assam,Semi-Urban,155
2025-03-06,784001,Sonitpur,Assam,Semi-Urban,142
2025-03-07,784001,Sonitpur,Assam,Semi-Urban,85
2025-03-08,784001,Sonitpur,Assam,Semi-Urban,64
